url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement
https://itviec.com/it-jobs/solution-architect-java-golang-python-itviec-recruitment-consulting-5952,"Solution Architect (Java, Golang, Python)",ITviec Recruitment Consulting,"City, Ho Chi Minh",Thỏa thuận,,,,,Staffing and Recruiting,"Python, Java, Golang, OOP, Solution Architecture, Kafka",,,"A strategic Solution Architect to
lead the architecture and solution design for large-scale digital banking and financial transformation initiatives
.
The successful candidate will have extensive experience in
designing, implementing, and modernizing banking systems
, ensuring the architecture supports the evolving needs of financial institutions, along with the ability to
lead solution discussion and communicate confidently with client stakeholders
to deliver scalable, secure and high-quality system solutions.
In today’s engineering ecosystem, AI assistants are integral to the Software Development Lifecycle.
Engineering, including this role, are expected to leverage AI tools for design analysis, code generation, test creation, and refactoring guidance
, while focusing their expertise on architecture, system thinking, solution validation, security, quality assurance, and strategic technical decisions.
Key Responsibilities
Solution Architecture & System Design
Design and implement
end-to-end solution architectures
for banking transformation and modernization initiatives.
Evaluate existing banking systems, identify limitations, propose
scalable, sustainable and secure
architectural solutions.
Create
high-level and detailed architecture blueprints
, covering application architecture, integration, data flows, and infrastructure considerations.
Ensure architectural integrity and consistency across the entire banking ecosystem
Identify, communicate, and mitigate Risks, Assumptions, Issues, and Decisions (RAID) throughout the project lifecycle.
Leverage AI-assisted tools to analyze architecture options, improve design documentation, and support engineering productivity.
Technical Leadership
Provide technical leadership in defining
best practices and frameworks
for banking transformation.
Guide teams in translating architectural designs into
practical implementation strategies
, ensuring consistent implementation of architecture standards.
Support teams in solving
complex technical challenges
, particularly in distributed systems, integration, and large-scale financial platforms.
Banking & Financial Platform Architecture
Design systems and integration approaches supporting
core banking capabilities, financial transactions, payment processing, and digital banking services
.
Ensure architectures comply with
financial industry standards, regulatory requirements, and security frameworks
.
Collaborate with domain experts to translate
banking business capabilities into technical architecture solutions
.
Client Collaboration & Delivery
Collaborate with
business stakeholders, product owners, and subject matter experts
to define solution blueprints.
Lead
architecture discussions, design workshops, and solution alignment sessions
with client teams.
Communicate
architecture decisions, trade-offs, risks, and recommendations
clearly to both technical and non-technical stakeholders.
Support delivery teams to ensure solutions are implemented according to the intended architecture and quality standards.","Technical Qualifications
Bachelor’s degree in Computer Science, Information Technology, or a related field.
10+ years of experience in
software engineering or platform development
.
4+ years of experience in a
Solution Architect, or similar architecture leadership roles
.
Proficiency in developing and deploying applications in a
microservices architecture and event driven architectures, especially strong in Java
(Java, OOP, Kafka, Spring boot, etc.), with a focus on scalability, reliability, and performance optimization.
Expertise in enterprise architecture,
software design patterns, and API-driven architectures
.
Hands-on experience with
integration frameworks and legacy modernization approaches
in banking.
Experience working with
containerization technologies (Docker, Kubernetes)
.
Solid understanding of
CI/CD pipelines, DevOps practices, and modern engineering workflows
.
Excellent
problem-solving skills, attention to detail, and strong interpersonal skills
.
Strong ability to work in a fast-paced, high-impact environment and lead technical discussions.
Specific Qualifications
Experience working in
banking, fintech, or financial services technology environments
.
Strong understanding of core banking,
card, payment systems, or related financial systems
.
Knowledge of
financial industry security standards and regulatory frameworks
(e.g., PCI-DSS).
Hands‑on exposure to
AI‑assisted development tools
(GitHub Copilot, Claude Code, or similar).
Ability to write effective prompts and context for AI generation across
design, coding, testing, and documentation workflows
.
Ability to evaluate
AI-generated solutions, architecture suggestions, and generated code for correctness, security, and scalability
.
Nice-to-Have
Experience with
cloud platforms (AWS, Azure, or GCP)
.
Experience with
enterprise architecture frameworks
(e.g., TOGAF or similar).
Experience supporting
banking digital transformation or core system modernization initiatives
."
https://itviec.com/it-jobs/solution-architect-java-net-nodejs-python-shs-chung-khoan-sai-gon-ha-noi-5723,Solution Architect (Java/.NET/NodeJS/Python),SHS | Chứng khoán Sài Gòn - Hà Nội,"Số 43 Phố Lý Thường Kiệt, Cua Nam, Ha Noi",Thỏa thuận,,,,,Financial Services,"Java, DevOps, System Architecture, Python, NodeJS, .NET",,,"Thiết kế kiến trúc tổng thể cho hệ thống phần mềm (web, mobile, backend…).
Định hướng công nghệ, lựa chọn framework, nền tảng phù hợp với yêu cầu dự án.
Xây dựng các tiêu chuẩn kỹ thuật, coding guideline, kiến trúc hệ thống.
Phân tích yêu cầu nghiệp vụ và chuyển đổi thành giải pháp kỹ thuật.
Đảm bảo hệ thống đáp ứng các tiêu chí: hiệu năng, bảo mật, scalability, availability.
Review thiết kế và code của team developer để đảm bảo tuân thủ kiến trúc.
Phối hợp với các team (Dev, QA, DevOps, Product) trong quá trình phát triển.
Đánh giá, cải tiến và tối ưu kiến trúc hệ thống hiện tại.
Xử lý các vấn đề kỹ thuật phức tạp, critical issues","Có kinh nghiệm sâu về thiết kế hệ thống phần mềm (System Design).
Thành thạo ít nhất một ngôn ngữ backend: Java, .NET, Node.js, Python…
Hiểu rõ các mô hình kiến trúc: Monolithic, Microservices, Event-driven architecture
Kinh nghiệm với: RESTful API, GraphQL, Database: SQL (MySQL, PostgreSQL), NoSQL (MongoDB, Redis…)
Hiểu biết về: Distributed systems, Caching, message queue (Kafka, RabbitMQ…), Load balancing, scaling
Kinh nghiệm làm việc với Cloud: AWS, Azure hoặc GCP.
Hiểu biết về DevOps: CI/CD, Docker, Kubernetes.
Hiểu về bảo mật hệ thống (authentication, authorization, OAuth2, JWT…).
Có kinh nghiệm thiết kế hệ thống lớn, high traffic.
Biết về monitoring/logging (Prometheus, ELK…).
Có kinh nghiệm trên 4 năm về phát triển phần mềm
Có kinh nghiệm trên 2 năm vị trí kiến trúc hệ thống"
https://itviec.com/it-jobs/solution-architect-salary-up-to-5000-fpt-software-0111,Solution Architect - Salary Up to $5000,FPT Software,"F-Town 3, Lô E3 Võ Chí Công, Khu CNC, Phường Tăng Nhơn Phú, Thành phố Hồ Chí Minh, Việt Nam, Tang Nhon Phu, Ho Chi Minh - Tòa nhà FPT Cầu Giấy, phố Duy Tân, phường Cầu Giấy, Thành phố Hà Nội, Việt Nam, Cau Giay, Ha Noi",Thỏa thuận,,,,,IT Services and IT Consulting,"Solution Architecture, Azure, AWS, Cloud, Database, NoSQL",,,"Define end-to-end solution architectures covering application, integration, data, cloud, and security aspects.
Design architectures that meet functional and non-functional requirements (performance, scalability, availability, security, maintainability).
Define service-oriented and microservices-based architectures, API strategies, and system integration approaches.
Analyze business and technical requirements to recommend appropriate technology stacks and architectural patterns.
Provide architecture rationale, trade-off analysis, and design documentation for decision-making.
Define and enforce architecture principles, standards, and best practices across delivery teams.
Ensure architectural consistency and compliance with enterprise and solution-level guidelines.
Review solution designs and provide architectural sign-off where required.
Architect cloud-native and hybrid solutions leveraging major cloud platforms (AWS, Azure, GCP).
Define infrastructure, deployment models, scalability strategies, and high-availability designs.
Support pre-sales and solutioning activities, including technical proposals, architecture diagrams, and solution presentations.
Engage with customers to understand business challenges and propose high-level solution approaches.","7+ years of experience in software engineering or system design.
3+ years in a Solution Architect or Technical Architect role designing enterprise-scale systems.
Strong experience designing distributed systems, microservices, and API-based architectures.
Solid understanding of system integration patterns, messaging, and asynchronous communication.
Experience working with both relational and NoSQL databases, including data modeling and performance considerations.
Hands-on experience with cloud platforms (AWS, Azure, and/or GCP).
Familiarity with containerization, orchestration (Docker, Kubernetes), CI/CD pipelines, and cloud-native services.
Preferred Qualifications
Cloud certifications (AWS, Azure, GCP Solutions Architect).
TOGAF or equivalent architecture framework knowledge is a plus."
https://itviec.com/it-jobs/solution-architect-technical-lead-java-golang-money-forward-vietnam-co-ltd-0703,Solution Architect/ Technical Lead (Java/Golang),"MONEY FORWARD VIETNAM CO.,LTD","Tòa nhà E.Town Central, Số 11 Đoàn Văn Bơ, Xom Chieu, Ho Chi Minh",Thỏa thuận,,,,,Financial Services,"Golang, English, AI, Kotlin, TypeScript, Java",,,"At Money Forward Inc., we are dedicated to transforming financial services through advanced technology. With over 50 services for individuals and businesses—including products such as Money Forward ME and Money Forward Cloud—we help users better understand and manage their finances. Our platform leverages industry-leading account aggregation technology to turn financial data into meaningful insights.
Within the Money Forward Business Segment (MFBS), Money Forward Cloud is a component-based cloud ERP composed of multiple service groups. While this modularity provides flexibility, developing services in isolation can lead to data silos, inconsistent user experiences, and reduced development efficiency.
The Business Platform Development (BPD) division addresses this by building the shared foundations that unify services across the platform. We develop and operate common microservices and backend systems that power workflows and platform functionality throughout Money Forward Cloud. Our mission is to standardize capabilities, reduce technical friction, improve scalability, and enable product teams to move faster with confidence.
We are looking for a senior, execution-oriented engineering leader who combines strong hands-on engineering skills with a high sense of ownership. In this role, you will drive complex backend initiatives end-to-end, contribute code where it has the most impact, and help teams turn ambiguity into clear, executable work. Rather than focusing on ceremonies, you will lead through technical direction, decision-making, and presence—supporting both delivery and the people doing the work while aligning priorities and unblocking execution.
This role offers the opportunity to create outsized impact across Tokyo and Vietnam teams by stabilizing execution, raising engineering standards, and strengthening the reliability of Money Forward’s common platform services.

Take end-to-end ownership of backend initiatives, from problem definition through delivery and follow-up.
Drive execution by turning ambiguous goals into clear, actionable work with defined ownership.
Design, implement, and review scalable backend systems and services, contributing hands-on where it has the highest impact.
Use AI to rapidly transform the requirements into a functional reality.
Ultra-fast prototyping and initial production deployment within a matter of days, leveraging generative AI.
Instantly identifying technical flaws in AI-generated code or UI, and then correcting and improving them.
Identify technical, delivery, and organizational blockers early and push initiatives past them.
Act as a technical and execution anchor for engineers across Tokyo and Vietnam.
Provide technical guidance, code reviews, and mentorship to raise engineering quality, ownership, and team confidence.
Support planning and delivery by helping teams scope work realistically, surface dependencies, and maintain momentum.
Serve as a key technical contact point between engineering teams, product, and leadership to ensure alignment and visibility.
Improve team processes pragmatically, focusing on outcomes rather than ceremonies.
Support engineers through mentorship, coaching, and timely feedback—helping individuals grow confidence, ownership, and execution capability.
Foster a culture of ownership, accountability, and continuous improvement.","Practical background in software engineering or a related field (technical institution that enables you to build things on your own). A basic understanding of and familiarity with the B2B business domain.
6+ years of professional software development experience with strong hands-on backend skills.
Proven experience leading technical initiatives without formal authority (e.g., senior IC, staff engineer, or tech lead role).
Strong understanding of backend system design, APIs, data stores, and distributed systems.
Comfortable operating in environments with ambiguity and changing priorities.
Clear communicator who can explain technical decisions, trade-offs, and risks to both engineers and non-engineers.
Strong sense of ownership — drives progress instead of waiting for instructions.
Experience with Go and/or Java in production systems.
Experience with distributed systems, message queues, or event-driven architectures.
Familiarity with cloud infrastructure (AWS, GCP), containerization, and infrastructure as code.
Experience working with multi-national, cross-timezone teams.
Pragmatic exposure to architecture patterns (DDD, clean architecture, etc.) without dogmatism.
Business level English proficiency (TOEIC score of 700 or above equivalent).
Japanese proficiency is not required, but a plus.
Engineers who naturally take ownership when something has no clear owner.
People who enjoy turning messy problems into executable plans.
Senior ICs who prefer impact and responsibility over titles.
Engineers who respect process but are not blocked by it.
Leaders who create stability and trust through clarity, calm judgment, and follow-through.
Those aligned with Money Forward’s Mission, Vision, and Values, and motivated to build durable platform foundations.
Language: Go, Java
Database: MySQL, DynamoDB, Redis
Infrastructure/Middleware: Terraform, Kubernetes, AWS (EKS, ECR, RDS, S3, SQS, SNS, etc…), GCP, Docker, Kafka, NginX, Consul
Communication: Slack, Notion, Zoom
Monitoring: Datadog, Rollbar, Sentry
Repository Management: GitHub
CI/CD: Argo CD, Circle CI, Jenkins, GitHub Actions
Ticket Management: Jira
Security: Dependabot, Sonarqube
AI-Assisted Development Tools: Claude Code, Cursor, and other AI coding / productivity tools"
https://itviec.com/it-jobs/solution-architecture-java-aws-bi-kcn-4m017-msb-0757,"Solution Architecture (Java, AWS, BI) - KCN - 4M017",MSB,"ROX Tower, 54A Nguyen Chi Thanh, phuong Lang Thuong, Ha Noi",Thỏa thuận,,,,,Banking,"Java, Kubernetes, Security, Business Intelligence, Microservices, AWS",,,"1. Quản trị Kiến trúc Công nghệ:
Tham gia xây dựng, cải tiến, giám sát việc thực thi các văn bản quy định, quy trình, tiêu chuẩn nhằm xây dựng cơ chế quản lý các thay đổi về kiến trúc trong toàn bộ hệ thống công nghệ (được ghi nhận, phân tích, triển khai phù hợp với quy hoạch chung về công nghệ và chiến lược kinh doanh).
Tổ chức thực hiện tài liệu hóa, duy trì cập nhật Kho thông tin kiến trúc của các hệ thống hiện tại. Phân tích, đánh giá, phê duyệt các thay đổi kiến trúc môt cách khoa học.
Tham gia xây dựng các Kiến trúc giải pháp cho các dự án công nghệ. Đánh giá sau khi triển khai dự án để giám sát việc triển khai dự án tuân thủ theo Kiến trúc giải pháp đã phê duyệt.
Phối hợp với các bên liên quan xây dựng và thường xuyên cập nhật Kiến trúc công nghệ tổng thể (EA) và lộ trình phát triển tại MSB đáp ứng chiến lược kinh doanh của MSB từng thời kỳ.
2. Tư vấn giải pháp công nghệ phục vụ nhu cầu phát triển chiến lược của MSB và tối ưu hóa vận hành:
Tổ chức và tiếp nhận, nắm bắt các yêu cầu và định hướng kinh doanh từ TGĐ và các NHCD, khối/ban hỗ trợ theo phân công của lãnh đạo.
Phối hợp với các đơn vị trong và ngoài MSB để tìm kiếm, cập nhật các công nghệ mới.
Tư vấn, tham mưu với GĐ Khối, các NHCD/Khối/Ban hỗ trợ về xu hướng công nghệ, lộ trình phát triển và ứng dụng công nghệ tại MSB theo phân công của lãnh đạo.
Phối hợp với các đơn vị xây dựng ngân sách đầu tư công nghệ hàng năm dựa trên lộ trình triển khai chiến lược và nhu cầu kinh doanh từ các đơn vị.
3. Tổ chức phối hợp triển khai dự án:
Phối hợp với các đơn vị tìm kiếm và lựa chọn các phương án đầu tư, nguồn lực và thời gian triển khai các dự án công nghệ.
Tham gia triển khai các dự án công nghệ cụ thể theo phân công của Giám đốc Trung tâm.","1. Trình độ:
Học vấn: Tốt nghiệp Đại học chuyên ngành Công nghệ (Công nghệ thông tin, Khoa học máy tính, Hệ thống thông tin, Thông tin truyền thông …). Có bằng thạc sỹ của một trong các ngành trên là lợi thế.
2. Kinh nghiệm:
Kinh nghiệm chuyên môn:
Có ít nhất 7 năm kinh nghiệm trong lĩnh vực Tài chính - Ngân hàng.
Có kinh nghiệm về việc xây dựng giải pháp cho các dự án công nghệ trong lĩnh vực Tài chính - Ngân hàng.
Có kinh nghiệm với models, meta-models, taxonomies, EA tools như ARIS, MEGA, or TROUX là một lợi thế
Kinh nghiệm quản lý: Ưu tiên ứng viên có kinh nghiệm trong vai trò quản lý hoặc leading việc xây dựng hoặc triển khai các dự án chiến lược công nghệ.
3. Kiến thức:
Có kiến thức chuyên sâu ở 1 trong các lĩnh vực sau: hệ thống CoreBanking, Card, CRM, BPM, ERP, HRM, ESB, BI, Internet Banking, Hệ thống an toàn thông tin.
Có kiến thức chuyên sâu về một trong số các tiêu chuẩn, hướng dẫn: ITIL, BPMN, Cobit, Togaf, ISO27K.
Có kiến thức ở 1 trong các chuyên môn: Business Architecture, Application Architecture, Information/Data Architecture hoặc Technology Architecture là một lợi thế."
https://itviec.com/it-jobs/solution-designer-nab-innovation-centre-vietnam-5434,Solution Designer,NAB Innovation Centre Vietnam,"The Hallmark, 15 Tran Bach Dang, An Khanh Ward, An Khanh, Ho Chi Minh",Thỏa thuận,,,,,Banking,"Software Architecture, ReactJS, Java, Microservices, .NET, NodeJS",,,"By applying for the above position, you accept and agree that your personal data and any information stated in the attached curriculum vitae (CV) will be used and processed by ITViec and NAB Vietnam for recruitment purposes. The storage and processing of such information will comply with the applicable laws of Vietnam, and the policies and procedures of ITViec and NAB Vietnam regarding personal data, as amended from time to time.

MAIN RESPONSIBILITIES:
Design large scale systems, interacting with other internal large-scale systems.
Manage & execute the design, development and testing of customer / colleague and technology features and in line with service priorities.
Lead brainstorming sessions to develop potential solutions for business needs, ideas or problems.
Present potential solutions to various stakeholders.
Ensure tech stacks and frameworks being proposed are aligned with architectural direction.
Define, create and present detailed Solution Design documentation to a diverse group of stakeholders (Architect forum, Design forum, Squad members...).
Design solutions around risks, privacy, governance, compliance, etc.
Collaborate with the software engineering teams and project stakeholders to continually deliver customer value.
Fulfil other tasks as assigned by your People Leader and/or authorized representative of NAB Vietnam from time to time.

WORKING RELATIONSHIPS WITHIN THE ROLE
Solutions Design Lead (frequent) -clarification of issues, referral for guidance, escalation of problems, review of work
Architect (frequent) -clarification of requirements and issues, referral for guidance, mutual collaboration, sharing of experience and knowledge
Applications Specialist (frequent) -clarification of requirements, mutual collaboration to ensure that outcomes are in line with business unit requirements, sharing of experience and knowledge
Solution Design Colleagues (frequent) -mutual collaboration, sharing of experience and knowledge across teams, peer review and coaching
Programmers (frequent) -collaborate to develop detailed system design in line with business requirements
Project Managers (frequent) -assist in the definition of project scoping","Must have:
Experience of
4+ years in application design
and
8+ years in the Technology
industry.
Strong stakeholder management
and communication skills
Deep understanding of
microservices
architecture including designing and architecting microservices in large scale systems and complex environments
Understanding of DevOps including the knowledge of testing automation,
AWS/Azure Cloud
,
APIs
and microservices
Solid experience in designing and developing
RESTful APIs
and microservices-based system, Event-Driven Architecture
(Kafka)
Preferred experience with
Java
(Spring boot, Spring Data, Java 8 &11,...) and nice-to-have JavaScript/Typescript (NodeJS, ReactJS,...)
Open to all languages
Experience on working with containerised application and container orchestration (e.g. Docker, K8s...)
Understanding
CI/CD
and its related tools (e.g. Harness, Jenkins...)
Strong understanding of
Application Security
Experience in service integration, SDLC
Experience on applying MS Architecture Patterns (e.g. BFF, API Gateway, Circuit breaker, Saga,...)
Nice to have:
Knowledge and experience in the Banking domain
Solid experience in Agile development environment
AWS certification / Azure certification"
https://itviec.com/it-jobs/specialist-senior-specialist-credit-risk-monitoring-mb-bank-4932,"Specialist, Senior Specialist Credit Risk Monitoring",MB Bank,"Tòa nhà MB, số 18 Lê Văn Lương, Phường Yên Hòa, Ha Noi",Thỏa thuận,,,,,Banking,"SQL, Data Analysis, VBA",,,"HO26.50 - Chuyên viên, Chuyên viên cao cấp Giám sát rủi ro tín dụng
Thu thập, xử lý dữ liệu thực hiện hoạt động giám sát danh mục cấp tín dụng và đầu tư; ngưỡng kiểm soát, giới hạn an toàn, hệ thống thẩm quyền phê duyệt tín dụng các cấp theo quy định đã được ban hành định kỳ và/hoặc đột xuất
Thực hiện phân loại nợ/trích lập dự phòng cho toàn danh mục khách hàng; Tập hợp đề xuất xử lý dự phòng rủi ro
Thiết lập các Báo cáo tín dụng theo yêu cầu của NHNN và yêu cầu quản trị MB
Thực hiện Quản lý, vận hành các hệ thống phần mềm công cụ đo lường rủi ro, hệ thống scoring khách hàng, hệ thống cảnh báo sớm
Xử lý các yêu cầu liên quan đến Kiểm toán,Thanh tra và các cơ quan thanh tra giám sát bên ngoài khác về hoạt động tín dụng/đầu tư theo đề nghị từ đơn vị đầu mối
Triển khai, thu thập, xử lý các vấn đề quản trị rủi ro tín dụng/đầu tư theo phạm vi phân công","- Tốt nghiệp Đại học các chuyên ngành Ngân hàng, Tài chính, Kinh tế.. và tương đương
- Ưu tiên ứng viên có kinh nghiệm trong lĩnh vực Ngân hàng, Các tổ chức tín dụng, tài chính, công ty chứng khoán.
- Có khả năng sử dụng các công cụ phân tích, xử lý dữ liệu (SQL, VBA)
- Ưu tiên ứng viên có chứng chỉ FRM, CFA và các chứng chỉ chuyên môn Tài chính, Ngân hàng
MB Bank yêu cầu ứng viên ứng tuyển cần cung cấp chi tiết các thông tin sau:
- Thông tin cá nhân: Họ và tên, Ngày tháng năm sinh, Giới tính
- Số điện thoại và Email liên hệ
- Trình độ học vấn, Trường đã tốt nghiệp
- Kinh nghiệm làm việc
- Từ 3 - 5 kỹ năng nổi bật
- Nguồn Tuyển dụng
Vì sao Bạn nên đảm bảo đầy đủ thông tin khi ứng tuyển?
- Hồ sơ của Bạn sẽ được đánh giá nhanh chóng.
- Đối với các hồ sơ đáp ứng đầy đủ thông tin và tiêu chí tuyển dụng phù hợp, MB Bank sẽ chủ động liên hệ phỏng vấn trong thời gian sớm nhất.
- Ứng viên vui lòng kiểm tra email và điện thoại thường xuyên để không bỏ lỡ lịch hẹn phỏng vấn.
Tham khảo các việc làm tương tự tại MB:
- Chuyên viên Phát triển kinh doanh cho Khách hàng tiểu thương, hộ kinh doanh - Business Development Specialist – Merchant & Micro Business - Khối Ngân hàng số (HO26.45)
- Chuyên viên, Chuyên viên cao cấp Xử lý tranh chấp - Dispute Resolution Specialist, Senior Specialist - Khối Pháp chế và Tuân thủ (HO26.46)
- Chuyên viên, Chuyên viên cao cấp mảng Chính sách rủi ro tín dụng - Credit Risk Policy Specialist, Senior Specialist - Khối Quản trị rủi ro (HO26.51)
Cập nhật ngay thông tin mới nhất về các Chương trình do MB tổ chức tại FanPage:
- Ai yêu Miền Bắc hơn MBers
- Ai yêu Miền Trung hơn MBers
- Ai yêu Miền Nam hơn MBers"
https://itviec.com/it-jobs/specialist-senior-specialist-risk-modeling-mb-bank-1633,"Specialist, Senior Specialist Risk Modeling",MB Bank,"Tòa nhà MB, số 18 Lê Văn Lương, Phường Yên Hòa, Ha Noi",Thỏa thuận,,,,,Banking,"Data Analysis, Tableau, Risk Management, Power BI, Python, SQL",,,"HO26.58 - Chuyên viên, Chuyên viên cao cấp Xây dựng Mô hình rủi ro
-Thực hiện các công việc liên quan đến việc xây dựng mô hình rủi ro tín dụng trong phạm vi chức năng được giao, đảm bảo tuân thủ quy trình và quy định của MB nhằm đạt được các mục tiêu chung của đơn vị.
-Thu thập và xử lý dữ liệu để xây dựng các mô hình và công cụ đo lường rủi ro tín dụng, hệ thống xếp hạng khách hàng (scoring), và hệ thống cảnh báo sớm.
-Xây dựng và triển khai các thẻ điểm/mô hình định lượng rủi ro tín dụng, rủi ro tín dụng tập trung và rủi ro tín dụng đối tác theo phạm vi phân công.
-Hỗ trợ thiết lập các công cụ kiểm tra sức chịu đựng rủi ro tín dụng, bao gồm thu thập thông tin, đề xuất kịch bản sức chịu đựng, đánh giá và phân tích tác động của kịch bản đối với các yếu tố như tỷ lệ nợ xấu (NPL), dự phòng rủi ro tín dụng, vốn cho rủi ro tín dụng, và thu nhập từ hoạt động tín dụng.
-Tham gia xây dựng các công cụ hỗ trợ việc định giá dựa trên rủi ro (risk-based pricing).
-Tư vấn và đóng góp ý kiến trong quá trình xây dựng và triển khai các mô hình tín dụng tại các đơn vị liên quan trong MB và các công ty thành viên.
-Đưa ra các khuyến nghị và báo cáo dựa trên kết quả phân tích đầu ra từ các mô hình đo lường rủi ro tín dụng, nhằm hỗ trợ cải thiện Khung quản trị rủi ro tín dụng.
-Thực hiện các công việc khác theo phân công của quản lý trực tiếp, phù hợp với năng lực và phạm vi công việc.","- Tốt nghiệp Đại học các chuyên ngành như Toán Kinh tế, Khoa học Dữ Liệu, Tài chính - Ngân hàng, Thống kê, Công nghệ Thông tin (CNTT).
- Ưu tiên ứng viên có kinh nghiệm trong việc xây dựng mô hình rủi ro tín dụng và hệ thống xếp hạng tín dụng.
- Chứng chỉ CFA Level 1, FRM Level 1 (ưu tiên).
- Trình độ tiếng Anh: TOEIC 500 trở lên hoặc chứng chỉ tương đương.
- Thành thạo trong xử lý và phân tích dữ liệu, sử dụng SQL, Python, PowerBI/Tableau.
- Có kinh nghiệm trong xây dựng mô hình rủi ro tín dụng và hệ thống cảnh báo sớm.
- Kiến thức vững về tài chính ngân hàng và quản lý rủi ro tín dụng.
- Kỹ năng giao tiếp và làm việc nhóm tốt, khả năng phân tích và đưa ra khuyến nghị chiến lược.
MB Bank yêu cầu ứng viên ứng tuyển cần cung cấp chi tiết các thông tin sau:
- Thông tin cá nhân: Họ và tên, Ngày tháng năm sinh, Giới tính
- Số điện thoại và Email liên hệ
- Trình độ học vấn, Trường đã tốt nghiệp
- Kinh nghiệm làm việc
- Từ 3 - 5 kỹ năng nổi bật
- Nguồn Tuyển dụng
Vì sao Bạn nên đảm bảo đầy đủ thông tin khi ứng tuyển?
- Hồ sơ của Bạn sẽ được đánh giá nhanh chóng.
- Đối với các hồ sơ đáp ứng đầy đủ thông tin và tiêu chí tuyển dụng phù hợp, MB Bank sẽ chủ động liên hệ phỏng vấn trong thời gian sớm nhất.
- Ứng viên vui lòng kiểm tra email và điện thoại thường xuyên để không bỏ lỡ lịch hẹn phỏng vấn.
Tham khảo các việc làm tương tự tại MB:
- Kiểm toán viên (mảng Công nghệ, Dữ liệu) - Auditor (IT, Model, Data) - Cơ quan Kiểm toán nội bộ (HO26.53)
- Kiểm toán viên (mảng Tín dụng, Tài chính, Hoạt động) - Auditor (Credit, Finance, Operation) - Cơ quan Kiểm toán nội bộ (HO26.54)
- Chuyên viên, Chuyên viên cao cấp Kiểm định Mô hình rủi ro - Risk Model Validation Specialist, Senior Specialist - Khối Quản trị rủi ro (HO26.59)
Cập nhật ngay thông tin mới nhất về các Chương trình do MB tổ chức tại FanPage:
- Ai yêu Miền Bắc hơn MBers
- Ai yêu Miền Trung hơn MBers
- Ai yêu Miền Nam hơn MBers"
https://itviec.com/it-jobs/sqlite,,,,Thỏa thuận,,,,,,,,,,
https://itviec.com/it-jobs/sr-embedded-software-dev-c-c-autosar-firmware-bosch-global-software-technologies-company-limited-1636,"Senior Embedded Software (C/C++, AUTOSAR, firmware)",Bosch Global Software Technologies Company Limited,"364 Cong Hoa street, Tan Binh, Ho Chi Minh",Thỏa thuận,,,,,IT Services and IT Consulting,"Embedded, Middleware, Firmware, AUTOSAR, C++, C language",,,"We are seeking a
Senior Embedded Software Developer
to
build and integrate Software Components (SWCs) and Basic Software (BSW) stacks
on production
ECUs
. You will design high-quality embedded software in C/C++, configure AUTOSAR platforms (RTE/BSW), and ensure reliable, performant delivery aligned with MISRA, ASPICE, and OEM standards.
Responsibilities
Design, implement, and maintain AUTOSAR SWCs
(ports/interfaces, runnable, events, …), author and manage ARXML.
Configure and generate RTE, integrate SWCs
with BSW modules (e.g., DCM/DEM, NvM, SecOC, CSM, …).
Perform ECU integration:
configure BSW stacks, communication, and diagnostics.
Write, debug, and optimize embedded C/C++
for constrained, real-time ECUs, conduct static analysis and code reviews.
Plan and execute unit, integration, and system tests.
Establish CI/CD pipelines
for build, analysis, and automated testing; manage configuration baselines and releases.
Collaborate with cross-development teams and test teams, drive requirements analysis, traceability, and quality gates.
Ensure compliance with AUTOSAR, MISRA C, ASPICE
, and applicable safety/security standards.","Bachelor’s or Master’s in
Computer Science, Electrical/Computer Engineering, or related field.
Minimum
3 years of experience
in a relevant field
Proven experience with C
lassic AUTOSAR SWC
development and
ECU integration.
Strong proficiency in
embedded C/C++ programming.
Hands-on with
AUTOSAR tools
(Vector DaVinci, ETAS ISOLAR) and RTE/BSW configuration.
Practical knowledge of
CAN, LIN, FlexRay, Ethernet (SOME/IP, DoIP); diagnostics (UDS), DCM/DEM, NvM.
Experience with testing levels and hardware debugging
; familiarity with Git and CI tools (Jenkins/GitLab).
Excellent communication and documentation skills.
Nice to have
Familiarity with Agile/Scrum and DevOps practices in embedded software
Exposure to service-oriented architectures and SOME/IP service design.
Knowledge of ISO 26262 (functional safety), ASPICE implementation, and ISO/SAE 21434 (cybersecurity)."
